values lengths
0 167
1 100
0 19
1 100
0 1275
1 100
0 70
1 100
0 23
1 100
0 261
2 100
0 51
2 100
0 503
1 11
2 89
1 11
0 637
2 100
0 2147
1 100
0 932
1 100
0 181
1 100
0 347
1 100
0 148
1 80
2 10
3 10
2 25
3 55
2 6
3 3
4 1
3 38
4 58
3 3
2 11
3 25
2 2
3 1
2 72
1 27
0 125
1 7
2 93
1 7
0 389
1 100
0 297
1 100
0 475
1 100
0 498
1 40
2 2
3 2
4 56
3 36
4 4
3 2
2 2
1 2
2 90
1 10
0 264
1 54
2 8
3 38
2 54
1 8
0 147
1 100
0 326
1 18
2 82
1 18
0 35
1 5
2 95
1 5
0 111
1 100
0 262
1 100
0 212
1 100
0 32
1 100
0 1535
1 100
0 249
1 100
0 1006
1 100
0 289
1 100
0 92
1 100
0 1126
1 9
3 91
2 9
0 1000
1 3
2 97
1 3
0 3227
2 100
0 1366
1 100
0 626
1 100
0 1505
1 100
0 10154
1 100
0 430
1 83
2 17
1 83
0 917
1 15
2 85
1 15
0 2652
1 100
0 352
1 100
0 1479
1 100
0 493
1 4
2 96
1 4
0 825
1 100
0 623
1 100
0 901
1 100
0 734
2 2
4 1
7 5
8 92
6 2
4 1
1 5
0 197
1 100
0 82
1 100
0 3111
1 100
0 3571
1 100
0 604
1 100
0 1350
1 54
2 46
1 54
0 1298
1 100
0 7971
1 100
0 699
1 100
0 538341
2 1
3 99
1 1
0 172
2 100
0 1490
2 100
0 465
1 100
0 10
1 100
0 299
1 1
2 99
1 1
0 792
2 100
0 261
1 100
0 98
1 2
2 98
1 2
0 1410
1 100
0 611
1 18
2 1
3 81
2 18
1 1
0 91
7 10
8 42
9 48
2 10
1 36
2 3
3 3
2 2
3 62
4 30
3 2
4 1
3 5
2 62
1 8
2 3
3 4
4 7
5 4
6 6
5 14
6 3
8 1
9 11
10 5
11 10
12 3
13 29
12 3
11 4
10 7
9 4
8 20
7 3
5 1
4 11
3 5
2 10
1 3
0 49
1 5
2 95
1 5
0 60
1 100
0 17
1 100
0 9
1 26
2 5
3 31
4 3
5 14
6 12
7 35
6 5
5 31
4 3
3 14
2 10
3 1
4 1
3 9
2 18
3 34
4 1
5 1
6 35
5 1
4 28
3 34
2 1
1 1
0 14
2 13
3 87
1 13
0 120
1 56
2 44
1 38
2 18
1 82
0 222
1 3
2 97
1 3
0 261
1 3
2 31
3 66
2 3
1 31
0 38
1 44
2 6
3 4
4 46
3 43
4 1
3 6
2 4
1 21
2 68
1 9
2 23
1 77
0 2
1 36
2 64
1 35
2 1
1 7
2 22
3 27
4 43
3 8
2 22
1 27
0 84
1 65
2 4
4 8
5 1
6 22
5 65
4 4
2 8
1 1
0 119
1 23
2 77
1 23
0 137
1 9
2 1
3 74
4 16
3 9
2 1
1 74
0 26
1 58
2 42
1 58
0 26
1 100
0 126
1 11
2 89
1 3
3 8
2 92
0 38
1 100
0 116
1 100
0 2
1 70
2 2
4 1
8 1
9 1
11 19
12 6
11 67
12 3
11 2
9 1
5 1
4 1
2 19
1 15
2 58
1 11
2 31
1 22
2 47
1 27
2 26
1 74
0 186
1 1
4 54
5 45
4 1
1 54
0 94
1 100
0 400150
1 2
2 14
4 69
5 1
6 14
5 2
4 14
2 69
1 1
0 118
2 62
3 38
1 62
0 57
1 2
3 98
2 2
0 190
1 100
0 182
1 8
2 68
3 24
2 8
1 23
2 45
1 4
2 51
1 49
0 52
1 4
2 37
3 49
4 10
3 4
2 2
3 35
2 49
1 16
0 99
1 10
2 6
3 84
2 10
1 6
0 150
1 9
2 55
3 23
5 4
9 9
8 9
7 55
6 23
4 4
0 180
1 34
2 66
1 34
0 7501
1 100
0 337
1 100
0 24857
1 100
0 10494
1 3
2 97
1 3
0 1158
1 10
2 90
1 10
0 267
1 100
0 254
1 100
0 833
1 100
0 543
1 54
2 46
1 54
0 663
2 100
0 182
1 21
2 79
1 21
0 312
1 100
0 109
1 51
2 49
1 4
2 47
1 53
0 529
1 100
0 209
1 4
3 96
2 4
0 41
1 8
2 92
1 8
0 162
1 1
2 8
3 27
4 64
3 1
2 8
1 27
0 60
1 3
2 18
3 79
2 3
1 18
0 187
1 100
0 1422
1 31
2 9
3 60
2 31
1 9
0 215
1 64
3 36
2 64
0 81
1 49
2 51
1 49
0 14
1 15
2 85
1 15
0 170
1 90
2 10
1 90
0 1243
1 100
0 278
1 65
2 35
1 65
0 7
1 100
0 532
1 8
2 92
1 8
0 46
2 96
3 4
1 24
2 2
3 70
2 28
1 2
0 62
1 51
2 49
1 51
0 15
1 94
2 6
1 94
0 223
1 34
2 6
3 60
2 34
1 6
0 26
1 100
0 210
1 100
0 206
1 48
2 14
3 10
4 28
3 41
4 7
3 14
2 10
1 19
4 50
3 50
0 32
1 100
0 209
1 100
0 132
1 100
0 69
1 49
2 51
1 49
0 18
1 74
2 10
3 16
2 74
1 10
0 263
1 26
2 74
1 26
0 64
1 100
0 70
2 100
0 125
1 17
2 83
1 17
0 73
1 100
0 277
1 96
2 2
3 2
2 96
1 2
0 208
1 100
0 239
1 3
2 45
3 1
4 51
3 3
2 45
1 1
0 23
1 82
2 4
3 14
2 82
1 4
0 234
1 100
0 144
1 100
0 159
1 53
2 7
3 3
4 37
3 53
2 7
1 3
0 7
1 1
2 4
3 3
4 3
5 16
6 73
5 1
4 4
3 3
2 3
1 16
0 516
1 100
0 730
1 100
0 1636
1 100
0 456
1 90
2 8
3 1
4 1
3 8
4 19
5 17
6 21
7 6
8 27
7 1
6 9
5 19
4 17
3 7
4 1
5 13
4 6
3 19
2 61
1 1
0 179
1 27
2 73
1 27
0 11
1 100
0 870
1 100
0 1908
1 100
0 1119
1 1
2 19
3 80
2 1
1 19
0 655
2 95
3 5
1 95
0 75
1 100
0 620
1 100
0 22
1 100
0 257
1 100
0 874
1 29
2 71
1 29
0 102
1 100
0 5585
1 100
0 90
1 100
0 36
1 9
2 91
1 9
0 373
1 100
0 206
1 100
0 793
1 100
0 383
1 100
0 436
1 100
0 87
1 100
0 306
1 100
0 2055
1 1
2 99
1 1
0 652
1 100
0 462
1 100
0 1239
1 100
0 79
1 100
0 207
1 100
0 597
1 4
2 96
1 4
0 1027
1 100
0 552
2 100
0 1342
1 100
0 279
1 100
0 1514
1 100
0 170
1 100
0 52
1 100
0 17
1 4
2 30
3 66
2 4
1 30
0 205
1 100
0 7
1 86
2 3
3 11
2 86
1 3
0 238
2 52
3 48
1 52
0 44
1 100
0 2119
1 100
0 423
1 100
0 412
1 71
2 29
1 71
0 34
1 7
2 15
3 78
2 7
1 15
0 389
1 64
2 36
1 64
0 30
1 100
0 461
1 100
0 134
1 2
2 98
1 2
0 115
1 77
2 23
1 48
2 29
1 71
0 498
1 100
0 794
1 9
2 16
3 75
2 9
1 16
0 257
1 86
2 14
1 86
0 218
1 28
2 9
3 63
2 28
1 9
0 85
1 100
0 1
1 100
0 210
1 1
2 99
1 1
0 93
1 7
2 93
1 7
0 75
1 7
2 93
1 7
0 22
1 100
0 798
1 100
0 10
1 100
0 497
2 1
3 2
4 14
5 17
6 66
4 1
3 2
2 14
1 17
0 307
1 100
0 95
1 200
0 365
1 100
0 52
1 87
2 1
3 12
2 87
1 1
0 325
1 100
0 27
1 61
2 20
3 19
2 25
3 1
4 17
5 18
4 20
3 44
2 1
1 14
2 3
1 13
2 28
3 56
2 8
3 8
2 28
1 27
2 35
3 2
2 63
1 35
0 128
1 6
2 59
3 35
2 6
1 14
2 32
3 10
4 3
3 3
4 2
5 47
6 3
5 32
4 10
3 6
2 2
1 32
2 15
1 6
2 29
3 3
4 7
5 40
4 21
3 29
2 3
1 7
0 9
1 49
2 15
3 20
4 16
3 22
4 24
5 3
4 15
3 20
2 38
1 24
0 174
1 100
0 359
1 2
2 90
3 8
2 2
1 27
2 5
3 7
4 51
3 37
2 5
1 7
0 11
1 10
2 90
1 10
0 19
1 15
2 32
3 3
4 50
3 15
2 32
1 3
0 234
1 40
2 60
1 40
0 134
1 70
2 30
1 70
0 116
1 5
2 11
3 1
4 14
5 8
6 3
7 10
8 4
9 1
10 3
11 24
12 16
11 5
10 11
9 1
8 14
7 8
6 3
5 10
4 4
3 1
2 3
1 24
0 111
1 26
2 11
3 1
4 2
5 19
6 8
7 20
8 13
7 26
6 11
5 1
4 2
3 19
2 4
3 4
2 20
1 42
2 34
1 66
0 148
1 93
2 7
1 82
2 11
1 89
0 19
1 36
2 64
1 36
0 61
1 6
2 2
3 84
4 6
5 2
4 6
3 2
2 39
3 7
4 10
5 14
6 14
5 6
4 49
3 7
2 10
1 14
0 83
1 9
2 21
3 12
4 1
5 1
6 15
7 40
8 1
7 6
8 3
7 3
8 3
9 15
8 11
9 2
8 1
7 15
6 40
5 7
4 9
3 26
2 1
1 70
0 47
1 24
2 76
1 24
0 13
1 5
2 4
3 20
4 71
3 5
2 4
1 20
0 125
1 49
2 1
3 42
4 8
3 8
4 2
5 1
6 38
5 1
4 2
5 33
6 7
5 16
4 2
3 1
2 41
1 5
2 15
3 3
4 10
3 26
4 43
6 3
5 3
6 3
7 9
6 3
5 2
7 34
6 43
4 6
3 3
2 14
0 4
1 60
2 40
1 1
2 7
3 13
4 9
5 22
6 11
7 19
8 19
7 7
6 3
7 10
6 9
5 22
4 8
3 3
2 19
1 29
0 88
1 43
2 18
3 26
4 6
5 7
4 16
5 27
4 18
3 26
2 6
1 12
2 11
1 66
2 1
3 22
2 77
1 1
0 61
1 100
0 114
1 45
2 55
1 45
0 40
1 36
2 2
3 3
4 59
3 29
4 7
3 2
2 3
1 88
0 111
1 30
2 1
3 59
4 10
3 30
2 1
1 65
2 2
3 40
5 52
4 6
3 2
2 40
0 21
1 85
2 15
1 47
2 15
3 5
4 18
3 62
2 15
1 3
2 2
1 98
0 44
2 3
3 11
4 8
5 69
6 7
7 2
5 3
4 11
3 8
2 25
3 24
4 20
3 7
2 49
1 24
0 8
1 34
2 37
3 4
4 25
3 34
2 37
1 4
0 49
1 67
2 1
3 8
4 2
5 3
6 16
7 1
8 2
7 67
6 1
5 8
4 2
3 3
2 16
1 1
0 144
1 43
2 57
1 43
0 27
1 34
2 66
1 34
0 29
1 7
2 93
1 7
0 32
1 65
2 35
1 65
0 6
1 15
2 12
3 8
4 51
5 3
6 6
7 5
6 15
5 12
4 8
3 27
4 11
5 9
6 2
7 2
6 3
5 6
4 55
5 12
4 11
3 9
2 2
1 66
0 76
1 100
0 44
1 3
2 6
3 91
2 3
1 6
0 107
1 4
2 96
1 3
2 1
1 47
2 38
3 14
2 48
1 38
0 93
1 2
2 36
3 2
4 3
5 14
6 43
5 2
4 12
5 14
6 10
5 2
4 3
3 24
4 3
5 44
4 3
5 11
4 6
5 23
4 3
5 7
4 3
3 19
4 28
3 17
2 26
1 2
2 5
3 22
2 44
3 29
2 5
1 66
0 460
1 100
0 468
1 100
0 240
1 34
2 66
1 34
0 235
1 100
0 36
1 6
2 94
1 6
0 390
1 200
0 247
1 14
2 54
3 32
2 14
1 22
2 32
1 68
0 207
1 100
0 250
1 100
0 116
1 11
2 89
1 11
0 30
1 100
0 40
2 100
0 1131
1 100
0 172
1 100
0 306
1 100
0 115
1 100
0 98
1 62
2 21
3 17
2 24
3 1
4 1
5 36
4 2
5 12
6 7
5 41
4 1
3 1
2 38
1 12
0 143
1 2
2 3
3 14
4 12
5 28
6 7
7 22
8 12
7 2
6 3
5 7
6 7
5 2
6 10
5 15
6 13
5 7
4 22
3 11
4 11
5 2
4 9
3 25
2 53
1 8
2 2
3 1
2 12
3 40
4 10
5 3
6 32
5 2
4 13
3 2
4 38
3 10
2 3
1 14
2 34
3 1
2 65
1 34
0 180
1 100
0 22
1 49
3 51
2 49
0 294
1 100
0 17
1 84
3 16
2 84
0 85
1 100
0 441
2 100
0 4
1 100
0 11
1 100
0 38
1 100
0 399
1 100
0 89
1 14
2 86
1 14
0 52
1 64
2 35
3 1
2 60
3 3
4 1
3 4
5 31
4 20
5 15
6 7
7 11
8 11
7 5
5 12
6 39
5 15
4 7
3 11
2 8
1 20
0 8
1 15
2 35
3 50
2 15
1 35
0 37
1 5
2 44
3 51
2 5
1 44
0 110
1 5
2 95
1 5
0 3
2 26
3 74
1 26
0 6
1 38
2 62
1 38
0 105
1 9
2 17
3 74
2 9
1 17
0 7
1 16
2 84
1 16
0 43
1 100
0 67
1 100
0 28
1 100
0 393
1 100
0 664
1 100
0 961
1 6
2 78
3 1
4 2
5 13
4 4
5 2
4 6
5 72
4 1
3 4
4 9
5 1
6 5
5 8
4 4
5 23
6 16
7 30
8 2
7 2
6 7
7 2
6 1
5 17
4 23
3 16
2 30
1 11
0 95
1 29
2 71
1 29
0 182
1 100
0 27
1 4
2 95
3 1
2 4
1 95
0 601
1 100
0 226
1 100
0 292
1 100
0 752
1 12
2 88
1 12
0 1294
1 1
2 99
1 1
0 1149
1 3
2 97
1 3
0 380
1 4
2 96
1 4
0 1597
1 3
2 97
1 3
0 210
1 2
2 98
1 2
0 1363
1 100
0 4774
1 100
0 1070
1 100
0 2775
1 1
2 3
3 96
2 1
1 3
0 82
1 100
0 2230
1 100
0 311
1 100
0 610
1 100
0 297
2 7
4 31
5 62
3 7
1 31
0 938
1 100
0 554
1 100
0 179
1 100
0 185
1 50
2 6
3 7
4 37
3 50
2 6
1 7
0 3044
1 100
0 460
1 100
0 122
1 100
0 771
1 100
0 3385
1 100
0 80
1 100
0 2404
1 4
2 96
1 4
0 2188
1 100
0 164
1 95
2 5
1 95
0 32
1 100
0 446
1 100
0 4225
1 100
0 968
1 100
0 5308
1 100
0 2349
1 100
0 551
1 100
0 3974
1 100
0 3461
1 100
0 326
1 100
0 1783
1 72
2 5
3 23
2 72
1 5
0 3764
1 10
2 90
1 10
0 1370
1 15
2 85
1 15
0 500
1 1
2 99
1 1
0 280
1 9
2 91
1 9
0 243
1 100
0 195
1 100
0 241
1 100
0 399
1 100
0 693
1 100
0 72
1 4
2 96
1 4
0 114
1 100
0 1027
1 100
0 2487
1 100
0 419
1 100
0 2384
1 100
0 352
1 100
0 865
1 100
0 260
1 100
0 320
1 19
2 81
1 19
0 3
1 100
0 1346
1 100
0 6308
1 100
0 7089
1 100
0 823
1 100
0 1565
1 100
0 368
1 24
2 76
1 24
0 1356
1 100
0 873
1 100
0 2034
1 100
0 983
1 100
0 237
1 100
0 6862
1 100
0 1039
1 100
0 1116
1 3
2 11
3 8
4 75
5 3
4 3
3 11
2 8
1 61
2 14
1 39
2 47
1 53
0 31
2 100
0 36
1 28
2 13
3 38
4 4
5 17
4 21
5 7
4 13
3 33
4 5
3 4
2 38
1 11
2 3
3 3
4 36
3 49
4 9
3 3
2 3
1 85
0 100
1 2
2 2
3 1
4 71
6 4
7 20
6 2
5 2
4 1
3 25
4 46
2 4
1 50
0 35
1 90
2 10
1 27
2 13
3 1
4 1
5 27
6 11
7 10
6 20
7 11
8 2
9 4
8 13
7 1
6 1
5 27
6 2
7 8
8 1
7 1
8 3
9 1
10 25
9 11
8 2
7 36
8 10
6 1
7 1
6 8
5 2
4 3
3 1
2 37
3 16
4 21
3 10
4 1
3 52
2 16
1 31
0 70
1 6
2 3
3 32
5 45
6 14
5 1
6 5
5 3
4 27
5 5
3 45
2 15
1 14
2 21
1 71
2 6
3 2
2 2
3 16
4 27
5 12
6 11
7 24
6 6
5 4
4 16
3 27
2 12
1 6
2 5
1 9
2 4
3 2
4 1
5 7
6 72
5 14
4 6
3 1
2 7
1 52
2 38
1 26
2 5
3 31
2 64
1 5
0 50
1 18
2 4
3 50
4 28
3 18
2 4
1 50
0 126
1 30
2 2
3 26
4 1
5 9
6 2
7 30
6 30
5 2
4 26
3 1
2 9
1 2
0 62
1 39
2 61
1 39
0 13
1 20
2 80
1 11
2 3
3 6
2 79
3 12
2 3
1 82
2 3
1 97
0 5
1 5
2 1
3 6
4 59
5 29
4 5
3 1
2 2
3 4
2 6
3 3
4 50
3 37
2 4
3 6
2 3
1 2
2 7
3 1
4 3
5 12
6 17
7 3
8 7
9 39
8 11
7 7
6 1
5 3
4 12
3 9
4 1
5 7
4 3
3 7
2 41
3 23
4 18
3 1
2 46
3 9
5 3
4 23
3 10
4 24
5 31
4 9
2 36
1 24
0 24
1 3
2 25
3 13
4 53
5 6
4 3
3 2
4 23
3 13
2 34
3 6
4 13
3 7
4 4
3 15
4 45
5 10
4 6
3 11
4 9
3 19
2 45
1 27
0 121
1 2
2 98
1 2
0 22
1 2
2 47
3 29
4 7
5 2
6 13
5 2
4 30
5 17
4 29
3 7
2 2
1 13
2 25
4 7
3 8
4 60
3 25
1 15
0 46
1 4
2 11
3 29
4 56
3 4
2 11
1 29
0 117
1 67
2 21
3 3
4 9
3 67
2 21
1 3
0 73
1 93
3 7
2 13
3 80
1 10
2 10
1 4
4 86
3 14
0 109
1 1
10 1
11 9
12 4
13 1
14 6
15 78
14 1
5 1
4 9
3 4
2 1
1 6
0 58
1 16
2 84
1 15
2 1
1 90
3 9
2 91
0 70
1 2
2 1
3 1
4 28
5 35
6 28
7 5
6 2
5 1
4 1
3 63
2 12
3 14
4 2
3 20
4 17
3 47
2 14
1 14
2 8
1 92
0 90
1 47
4 1
5 1
6 42
7 9
6 6
7 38
8 3
5 1
4 1
3 42
2 8
3 5
4 2
3 38
2 5
3 33
5 17
4 5
3 45
2 33
0 323
2 2
3 31
4 39
5 2
6 2
7 24
5 2
4 31
3 39
2 2
1 2
0 4
2 22
3 2
4 76
2 22
1 2
0 459
1 39
2 16
3 45
2 39
1 4
2 4
3 8
2 41
3 47
2 4
1 7
2 3
4 1
7 1
10 1
14 1
16 4
17 3
21 10
22 18
21 7
22 14
23 2
24 2
25 3
26 1
27 20
28 9
27 3
25 1
22 1
19 1
15 1
13 4
12 3
8 10
7 25
6 14
5 2
4 2
3 3
2 1
1 20
0 9
1 100
0 14
1 76
2 1
3 2
4 1
5 20
4 76
3 1
2 2
1 1
0 24
1 1
3 15
4 4
5 80
4 1
2 15
1 4
0 132
1 100
0 27
1 51
2 8
4 5
5 36
4 51
3 8
1 5
0 1
1 5
2 1
3 2
5 9
6 83
5 5
4 1
3 2
1 9
0 41
1 5
2 95
1 5
0 70
1 16
3 2
4 1
5 2
6 2
7 60
9 17
8 11
9 3
11 2
9 3
8 2
9 2
8 60
6 12
7 16
6 3
4 4
3 3
2 39
3 5
4 3
5 2
6 2
7 23
6 26
5 28
6 11
5 5
4 3
3 2
2 2
1 9
2 2
4 2
5 64
4 4
5 28
4 2
2 2
