values lengths
2 52
3 21
4 8
5 15
4 4
3 52
2 21
1 8
0 9
1 3
2 6
3 29
4 62
3 3
2 6
1 29
0 137
1 100
0 86
1 100
0 8
1 11
2 10
3 13
4 5
5 32
6 13
7 16
6 11
5 10
4 13
3 5
2 9
3 21
4 2
3 13
2 12
3 8
4 44
3 1
4 7
5 13
4 27
3 8
2 18
3 27
2 7
1 16
2 20
3 8
4 10
5 2
6 9
7 1
6 20
7 30
6 20
5 8
4 10
3 2
2 9
1 21
0 12
1 100
0 19
1 8
2 3
3 89
2 8
1 1
2 2
1 3
2 3
3 5
4 78
5 7
6 2
5 5
4 3
3 5
2 9
3 69
2 7
1 24
0 556
1 100
0 242
1 6
2 5
3 5
4 44
5 4
6 36
5 6
4 5
3 3
4 24
5 17
6 4
7 1
6 8
7 2
8 44
7 2
6 22
5 3
6 1
7 13
6 4
5 5
4 4
3 2
2 4
3 1
4 66
3 1
2 32
1 1
0 14
1 71
2 8
3 21
2 71
1 8
0 186
1 100
0 4
1 34
2 14
3 8
4 15
5 1
6 5
7 4
8 1
9 2
10 14
11 2
10 34
9 7
10 5
11 2
10 7
11 1
10 1
11 14
10 1
9 5
8 2
9 2
8 1
7 2
6 14
5 43
4 5
3 9
2 2
1 22
0 79
1 62
2 25
3 13
2 30
3 32
2 25
1 43
0 88
1 67
2 33
1 30
2 3
3 4
4 6
5 24
4 63
3 3
2 2
3 2
2 6
1 15
2 18
3 12
4 47
3 23
2 8
3 10
2 12
1 72
2 6
1 28
2 8
3 14
4 44
3 34
2 8
1 7
2 7
1 93
0 397
1 7
2 22
3 71
2 7
1 17
2 5
1 95
0 126
1 100
0 1875
1 90
2 10
1 90
0 792
1 1
2 99
1 1
0 141
1 100
0 299
1 33
2 6
3 56
4 7
5 4
6 6
7 21
6 6
5 56
4 5
3 2
2 4
1 6
0 385
1 50
2 14
3 36
2 50
1 14
0 1849
1 13
2 17
3 2
8 68
7 13
6 17
5 2
0 12
1 19
2 39
3 5
4 37
3 19
2 39
1 5
0 657
1 100
0 586
1 26
2 74
1 26
0 2478
2 100
0 3413
1 100
0 680
1 100
0 165
1 100
0 380
1 100
0 640
1 6
2 94
1 6
0 106
1 14
2 86
1 14
0 108
1 1
2 99
1 1
0 25
1 2
2 98
1 2
0 216
1 100
0 191
2 1
3 11
4 3
5 9
6 76
4 1
3 11
2 3
1 9
0 209
1 50
2 50
1 14
2 2
3 34
2 64
1 2
0 254
1 3
2 64
3 33
2 3
1 64
0 50
1 100
0 64
1 100
0 239
1 100
0 24
1 100
0 68
1 100
0 139
1 100
0 93
1 1
2 99
1 1
0 73
1 13
2 7
3 15
4 65
3 13
2 7
1 15
0 51
1 22
2 78
1 22
0 71
1 19
2 48
3 4
4 15
5 14
4 19
3 48
2 4
1 15
0 29
1 100
0 87
1 95
3 5
2 27
3 6
4 8
5 54
3 9
4 23
3 6
2 8
1 63
0 11
1 33
2 10
3 57
2 33
1 10
0 99
1 100
0 1357
1 100
0 308
1 45
3 8
4 17
5 30
4 11
5 14
6 1
7 19
5 8
4 17
3 41
2 14
1 1
0 80
1 43
2 57
1 43
0 46
1 20
2 80
1 20
0 17
1 9
2 91
1 9
0 21
1 92
2 8
1 92
0 1153
1 79
2 21
1 79
0 451
1 100
0 352
1 100
0 36
1 25
2 5
3 3
4 67
3 25
2 5
1 3
0 108
1 100
0 49
1 100
0 27
1 14
2 11
4 1
5 2
6 1
7 1
8 53
9 17
8 14
7 11
5 1
4 2
3 1
2 1
1 35
2 18
1 82
0 16
3 15
4 33
5 52
2 15
1 12
2 21
1 79
0 325
1 100
0 50
1 100
0 132
1 100
0 244
1 100
0 359
1 100
0 43
1 200
0 1131
1 100
0 87
1 100
0 1812
1 100
0 61
1 15
2 85
1 15
0 70
1 100
0 84
1 5
2 95
1 5
0 137
1 100
0 55
1 100
0 877
1 24
6 1
7 1
11 1
14 1
15 72
14 16
15 8
10 1
9 1
5 1
2 1
1 88
0 164
1 100
0 214
1 100
0 85
1 100
0 313
1 3
2 17
5 1
7 1
8 1
9 2
10 1
13 1
14 1
16 1
17 3
20 1
23 1
28 1
29 1
31 1
33 1
36 2
39 1
41 59
40 3
39 1
40 16
37 1
36 1
35 1
34 2
33 1
30 1
29 1
27 1
26 3
23 1
20 1
15 1
14 1
12 1
10 1
7 2
4 1
2 63
1 17
0 470
1 100
0 23
1 100
0 344
1 2
3 98
2 2
0 69
1 100
0 948
1 100
0 198
1 100
0 115
1 100
0 502
1 9
2 5
3 86
2 9
1 5
0 373
1 100
0 165
1 100
0 132
2 100
0 775
1 100
0 511
1 100
0 23
1 49
3 51
2 49
0 76
1 100
0 136
1 44
2 3
3 53
2 7
3 2
4 35
3 3
2 60
1 2
0 969
1 100
0 344
1 5
2 2
3 12
4 56
5 25
4 5
3 2
2 12
1 56
0 325
1 100
0 269
1 21
2 79
1 21
0 63
1 100
0 365
1 100
0 104
1 100
0 325
1 100
0 171
1 100
0 766
1 100
0 70
1 9
2 40
3 51
2 9
1 40
0 12
1 100
0 18
1 3
2 97
1 3
0 338
1 9
2 35
3 56
2 9
1 25
2 5
3 5
2 90
1 5
0 573
1 1
3 99
2 1
0 545
1 100
0 473
1 100
0 2733
1 45
2 55
1 45
0 12
1 100
0 128
1 100
0 201
1 100
0 903
1 100
0 134
1 100
0 169
1 100
0 45
2 100
0 2271
1 100
0 981
1 100
0 118
1 100
0 137
1 100
0 663
1 100
0 844
1 100
0 1410
2 100
0 4422
1 100
0 236
1 100
0 3690
1 62
2 38
1 62
0 102
1 100
0 676
1 100
0 1752
1 100
0 23
1 100
0 360
1 100
0 396
1 100
0 81
1 100
0 525
1 72
2 17
3 11
2 72
1 17
0 99
1 100
0 30
1 100
0 1024
1 100
0 651
2 2
3 98
1 2
0 996
1 94
2 6
1 94
0 2698
1 100
0 665
1 100
0 93
1 1
2 97
3 1
4 1
3 1
4 97
3 1
2 2
0 147
1 45
2 55
1 45
0 2575
1 100
0 5048
1 100
0 931
1 100
0 66
1 100
0 9466
1 100
0 5
1 3
2 97
1 3
0 515841
1 100
0 23254
6 1
7 99
1 1
0 1094
2 100
0 681
1 100
0 657
1 100
0 1359
1 100
0 97
4 1
8 1
11 1
12 97
8 1
4 1
1 1
0 999
1 3
2 86
3 11
2 3
1 86
0 385
1 68
2 32
1 68
0 312
1 26
2 32
3 6
4 3
5 14
6 19
5 26
4 32
3 6
2 3
1 14
0 19
1 77
17 1
18 1
20 1
21 2
23 1
24 17
23 77
7 1
6 1
4 1
3 2
1 45
2 56
1 3
2 28
3 13
2 59
1 12
2 4
3 12
2 5
3 14
4 1
5 5
6 20
7 6
8 6
9 27
8 4
7 17
6 14
5 1
4 5
3 20
2 6
1 6
0 50
1 7
2 2
3 41
4 2
5 48
4 7
3 2
2 41
1 2
0 100
1 6
2 19
3 3
4 72
3 6
2 13
3 1
4 5
3 3
2 50
3 31
4 10
3 1
2 4
3 2
4 52
3 31
2 15
1 2
0 39
1 29
2 71
1 29
0 18
1 37
2 63
1 37
0 123
1 100
0 6
1 100
0 193
1 34
2 1
3 1
4 64
3 34
2 1
1 1
0 312
1 100
0 47
1 14
2 3
3 1
4 1
5 1
6 76
7 4
6 4
7 6
8 3
9 1
8 3
7 1
6 1
5 1
4 23
5 16
6 3
7 34
6 8
5 6
4 3
3 30
2 16
1 3
0 61
1 2
4 20
6 2
7 11
8 65
7 2
4 20
2 2
1 11
0 1
1 9
2 20
3 1
4 70
3 9
2 9
3 11
2 1
1 88
0 82
1 8
2 2
3 17
4 4
5 69
4 8
3 2
2 17
1 4
0 87
1 17
2 83
1 17
0 88
1 5
2 95
1 5
0 52
1 100
0 451
1 100
0 132
1 9
2 81
3 10
2 9
1 45
2 36
1 32
2 7
3 25
2 51
3 17
2 7
1 55
3 3
4 2
9 16
8 8
9 12
10 59
8 3
7 2
2 24
1 12
0 65
1 100
0 122
1 87
2 13
1 38
2 49
1 5
2 3
3 6
4 37
3 54
2 3
1 6
0 278
1 100
0 400013
1 14
2 7
3 10
4 21
6 15
8 33
7 6
8 2
9 6
8 7
7 10
6 21
4 15
2 39
1 2
0 87
1 2
2 98
1 2
0 14
1 40
2 60
1 6
2 34
1 8
2 58
1 42
0 181
2 20
3 80
1 20
0 36
1 100
0 4
1 70
2 30
1 5
2 32
3 2
4 1
5 30
4 6
5 29
4 19
5 13
4 2
3 1
2 15
3 21
2 48
1 31
0 3
2 2
3 2
4 24
5 6
6 2
7 1
8 2
9 61
7 2
6 2
5 24
4 6
3 2
2 1
1 2
0 50
1 100
0 208
1 1
2 9
3 90
2 1
1 9
0 110
1 100
0 26
1 3
2 63
3 3
4 2
6 1
7 1
8 1
10 26
9 2
10 64
9 3
8 2
6 1
5 1
4 1
2 28
1 1
0 7255
2 100
0 19289
1 100
0 16173
1 100
0 667
1 100
0 782
1 50
2 50
1 50
0 408
1 100
0 532
1 100
0 270
1 100
0 172
1 1
2 14
3 85
2 1
1 14
0 500
1 100
0 4
1 9
2 91
1 9
0 41
1 100
0 88
1 100
0 143
1 100
0 12
1 7
2 93
1 7
0 112
1 100
0 9
1 32
2 4
3 64
2 32
1 4
0 315
1 100
0 214
1 100
0 850
2 31
3 39
4 30
2 31
1 39
0 10
1 100
0 182
1 2
2 98
1 2
0 72
1 100
0 122
1 69
3 7
4 24
3 26
5 5
6 38
4 7
3 50
1 5
0 376
1 42
2 41
3 17
2 8
3 34
2 41
1 25
0 372
1 100
0 325
1 1
2 99
1 1
0 447
1 10
2 90
1 14
2 47
3 1
4 48
3 4
2 17
3 1
4 29
3 1
2 69
1 1
0 115
1 4
2 7
3 89
2 4
1 7
0 522
1 11
2 89
1 11
0 1046
1 7
2 93
1 7
0 27
1 100
0 67
1 15
2 85
1 15
0 420
1 9
2 91
1 9
0 89
1 48
2 52
1 48
0 48
1 100
0 456
1 100
0 159
2 65
3 15
4 20
2 38
3 27
2 15
1 34
2 24
1 46
2 10
3 20
2 70
1 10
0 17
1 31
2 3
3 16
4 38
5 12
4 31
3 3
2 16
1 38
0 20
1 10
2 31
3 3
4 43
5 13
4 10
3 27
4 4
3 3
2 20
3 6
4 13
5 4
4 4
5 46
4 27
3 6
2 13
1 8
0 291
1 7
2 93
1 7
0 320
1 100
0 44
1 14
2 4
3 82
2 14
1 4
0 323
1 100
0 509
1 100
0 98
1 58
2 42
1 7
2 51
1 49
0 18
1 100
0 294
1 62
2 38
1 41
2 21
1 79
0 16
1 100
0 178
1 100
0 241
1 39
2 61
1 39
0 277
1 18
2 24
3 9
4 49
3 15
4 3
3 24
2 9
1 64
0 10
1 83
2 17
1 43
2 40
1 12
2 48
1 52
0 482
1 7
2 93
1 7
0 631
1 100
0 580
1 100
0 1115
1 10
2 25
3 65
2 10
1 25
0 28
1 1
2 99
1 1
0 134
2 39
3 35
4 3
5 23
3 39
2 35
1 3
0 248
1 8
2 6
3 86
2 8
1 6
0 148
1 52
2 1
3 27
4 20
3 52
2 1
1 27
0 3009
1 100
0 264
3 100
0 376
1 100
0 194
1 100
0 601
1 100
0 169
1 100
0 6
1 100
0 349
1 8
2 92
1 8
0 10
1 100
0 779
1 100
0 446
1 100
0 1027
1 10
3 90
2 6
3 4
1 51
2 45
1 55
0 568
1 100
0 1299
1 100
0 2690
1 100
0 37
1 100
0 6
1 100
0 1339
1 100
0 497
1 100
0 638
1 8
2 92
1 8
0 459
1 1
2 99
1 1
0 175
1 100
0 2253
1 100
0 1021
1 100
0 341
1 100
0 1022
1 100
0 484
1 100
0 662
1 100
0 250
2 100
0 40
1 100
0 979
1 2
2 19
3 31
4 48
3 2
2 19
1 31
0 17
1 100
0 1
1 13
2 87
1 13
0 632
1 100
0 543
1 100
0 746
1 100
0 836
2 100
0 148
1 64
2 36
1 26
2 38
1 62
0 697
1 100
0 1036
1 100
0 197
1 100
0 345
1 13
2 87
1 13
0 111
1 100
0 148
1 100
0 755
2 100
0 30
1 100
0 541
1 100
0 73
1 15
2 26
3 59
2 15
1 26
0 321
1 100
0 246
1 100
0 151
1 100
0 614
1 23
2 47
3 2
4 28
3 23
2 47
1 2
0 279
1 100
0 55
1 84
2 16
1 84
0 310
1 100
0 315
1 3
2 97
1 3
0 83
1 12
2 76
3 12
2 12
1 32
2 1
3 15
4 14
5 14
4 56
3 1
2 15
1 14
0 54
1 100
0 146
1 100
0 84
1 100
0 1040
1 100
0 124
1 100
0 468
1 20
2 80
1 20
0 4
1 100
0 377
1 92
2 8
1 92
0 59
1 100
0 163
1 15
2 85
1 15
0 41
1 100
0 16
1 48
2 50
3 2
2 48
1 47
2 3
1 97
0 39
1 100
0 50
1 20
2 10
3 10
4 60
3 20
2 10
1 10
0 40
1 3
2 20
3 24
4 15
5 14
6 24
5 3
4 20
3 24
2 15
1 3
2 11
1 89
0 62
1 65
2 2
3 33
2 6
3 59
2 2
1 39
0 92
1 15
2 62
3 17
4 6
3 15
2 41
3 1
4 20
3 17
2 15
3 47
2 1
1 26
2 2
3 24
2 23
3 47
4 1
5 3
4 2
3 28
4 19
3 14
4 5
5 23
6 5
5 1
4 33
3 33
2 5
1 23
0 24
1 28
3 72
2 28
0 43
1 2
2 77
3 21
2 2
1 77
0 217
1 53
2 47
1 25
2 20
3 8
2 1
3 49
4 22
3 20
2 9
1 49
0 21
1 1
2 3
3 3
4 93
3 1
2 3
1 3
0 236
1 93
2 14
3 33
4 53
3 7
2 7
1 33
0 14
1 91
2 9
1 63
2 28
1 72
0 97
1 3
2 97
1 3
0 347
1 82
2 5
3 13
2 38
3 12
4 1
5 4
6 4
7 23
6 5
5 4
6 47
5 12
4 1
3 4
2 4
1 32
0 11
1 73
2 27
1 73
0 48
1 29
2 71
1 29
0 100
1 14
2 1
3 11
4 74
3 13
4 1
3 1
2 11
1 87
0 35
1 19
2 3
3 1
4 33
5 4
6 14
7 3
8 23
7 19
6 3
5 1
4 33
3 4
2 14
1 3
0 8
1 32
2 3
3 16
4 42
5 7
4 2
5 30
4 3
3 16
2 10
3 8
4 24
3 9
2 55
3 4
2 7
3 1
2 22
3 2
4 16
5 46
6 2
5 11
4 16
5 7
4 2
3 16
2 39
3 7
2 7
3 22
2 64
1 14
0 126
1 8
2 28
3 4
4 3
5 57
4 8
3 28
2 4
1 3
0 100
2 47
3 53
1 47
0 32
1 76
2 24
1 55
2 21
1 79
0 187
1 17
2 69
3 6
4 8
3 10
4 2
5 5
4 1
5 53
6 15
5 6
4 18
3 2
2 3
3 3
2 39
3 14
2 24
3 14
4 6
3 3
4 39
3 17
4 21
3 14
2 9
1 10
2 46
1 39
2 3
3 5
4 7
3 10
4 12
5 31
6 4
7 7
8 4
9 17
8 3
7 5
6 5
7 12
6 12
5 31
4 4
3 1
4 6
3 4
2 30
1 1
2 59
1 3
2 6
3 4
4 27
5 1
4 62
3 6
2 4
1 24
2 3
1 45
2 52
1 48
0 68
1 18
2 42
3 40
2 18
1 42
0 25
1 100
0 2
1 9
2 12
3 15
4 1
5 2
6 6
7 55
6 9
5 5
6 7
5 15
4 1
3 2
2 6
1 69
0 127
1 74
2 17
3 9
2 3
3 71
2 17
1 12
0 206
1 7
2 51
3 14
4 10
5 18
4 2
5 5
4 9
5 6
6 9
7 6
8 3
9 3
10 1
11 1
12 2
13 11
12 11
13 1
14 2
13 3
14 7
13 1
14 14
15 5
14 14
13 6
12 3
13 6
12 6
11 3
10 3
9 1
8 1
7 2
6 1
7 11
8 4
9 6
8 1
7 5
6 8
5 14
4 28
3 8
4 2
5 13
4 10
5 1
4 4
3 19
4 35
5 16
4 2
3 10
4 3
5 10
4 24
3 35
2 28
1 3
0 17
1 100
0 15
1 91
2 9
1 44
2 17
3 30
2 29
3 24
2 17
1 59
0 39
1 60
2 28
3 9
4 3
3 60
2 28
1 9
0 85
1 26
2 74
1 26
0 124
1 2
2 2
3 1
4 2
5 25
6 68
5 2
4 2
3 1
2 2
1 25
0 31
1 17
2 43
3 40
2 8
3 9
2 43
1 46
2 2
1 74
2 24
1 89
2 59
3 28
2 13
1 14
2 40
3 5
2 55
1 40
0 16
1 75
2 25
1 68
2 7
1 1
2 41
3 51
2 8
1 9
2 32
1 68
0 103
1 4
2 36
3 21
5 18
6 3
7 4
8 14
7 4
6 36
5 21
3 18
2 3
1 4
0 462
1 100
0 82
1 100
0 667
1 100
0 5
1 14
2 86
1 14
0 544
1 100
0 67
1 100
0 90
1 100
0 458
1 25
2 75
1 19
2 6
1 94
0 817
1 100
0 223
1 100
0 153
1 100
0 283
1 63
2 37
1 63
0 16
2 100
0 489
1 100
0 779
1 18
2 31
3 51
2 13
3 4
4 1
3 31
2 8
3 9
4 26
5 21
4 4
3 4
4 44
5 1
4 1
5 25
4 29
3 5
4 31
3 5
4 3
3 2
2 24
3 2
4 5
5 21
6 7
5 3
6 16
7 17
6 24
7 5
6 2
5 5
4 21
3 10
2 16
1 1
2 15
3 25
2 55
3 20
2 80
1 2
2 3
1 11
3 22
4 6
5 27
6 31
5 14
3 22
2 6
1 11
2 12
4 4
3 1
4 83
3 2
4 10
2 5
1 24
2 32
3 12
4 17
3 39
2 32
1 12
0 50
1 3
2 8
3 12
4 77
3 3
2 8
1 12
0 198
1 22
2 59
3 3
4 16
3 22
2 15
4 13
5 31
4 3
3 53
1 13
0 120
2 100
0 1585
1 18
2 4
3 23
4 3
5 3
6 49
5 18
4 4
3 23
2 3
1 3
0 48
1 29
2 71
1 29
0 56
1 4
2 61
3 23
4 1
5 11
4 4
3 1
4 11
5 13
6 2
7 34
6 23
5 1
4 16
3 11
2 13
1 2
0 32
1 83
2 17
1 83
0 60
1 3
2 45
3 17
4 8
5 27
4 3
3 4
4 20
5 5
6 10
7 6
6 1
7 5
8 11
7 8
6 34
5 20
4 5
3 10
2 7
1 5
0 207
1 17
2 9
3 15
4 14
5 45
4 17
3 9
2 15
1 14
0 339
1 65
2 8
4 8
5 19
4 45
5 20
4 8
2 8
1 46
2 18
1 82
0 1127
1 100
0 938
1 24
2 1
4 4
5 71
4 16
5 8
4 1
2 4
1 52
2 8
3 7
4 11
5 3
6 3
7 3
6 9
7 16
8 40
7 8
6 7
5 11
4 3
3 3
2 12
1 2
2 7
3 7
2 18
3 12
4 56
3 3
4 4
3 16
4 9
3 12
2 24
3 35
2 15
3 5
2 45
1 50
0 266
1 100
0 34
1 100
0 334
2 1
3 5
4 10
5 84
3 1
2 5
1 10
0 73
1 7
2 93
1 7
0 117
1 100
0 204
1 100
0 260
1 100
0 3411
1 84
2 16
1 84
0 1443
1 12
2 88
1 12
0 453
1 100
0 4727
1 100
0 1244
1 100
0 5184
1 100
0 4243
1 3
2 97
1 3
0 823
1 100
0 58
1 100
0 58
2 35
3 65
1 35
0 271
1 15
2 85
1 15
0 1732
1 100
0 647
1 70
2 30
1 67
2 3
1 97
0 366
1 6
2 59
3 35
2 6
1 59
0 1046
1 100
0 3373
1 100
0 91
1 100
0 3746
1 100
0 700
1 100
0 192
1 100
0 8
1 4
2 2
3 45
4 49
3 4
2 2
1 45
0 86
1 100
0 2854
1 100
0 3926
2 100
0 2529
1 100
0 9486
1 100
0 1587
1 100
0 757
1 100
0 2548
1 1
2 99
1 1
0 5533
1 100
0 507
1 78
2 22
1 78
0 3
1 100
0 1386
1 100
0 301
1 7
2 11
3 82
2 7
1 11
0 261
1 100
0 363
1 100
0 112
1 100
0 415
1 100
0 254
1 100
0 1442
1 100
0 621
1 100
0 566
1 100
0 81
1 6
2 94
1 6
0 583
1 100
0 530
1 100
0 270
1 100
0 1081
2 100
0 378
1 100
0 351
1 100
0 13
1 12
2 88
1 12
0 534
1 100
0 3178
1 100
0 119
1 100
0 21
1 100
0 1602
1 100
0 1788
1 100
0 286
1 11
2 89
1 11
0 9192
1 100
0 706
1 56
2 44
1 33
2 23
1 77
0 4856
1 100
0 385
1 100
0 617
1 49
2 51
1 49
0 356
1 100
0 4185
1 100
0 1451
1 100
0 1996
1 100
0 126
1 100
0 452
1 2
2 6
3 92
2 2
1 6
0 76
1 19
3 81
2 14
3 5
1 95
0 63
1 100
0 112
1 69
2 4
3 3
4 24
3 69
2 4
1 3
0 116
1 52
2 4
3 4
4 40
3 52
2 3
3 1
2 4
1 1
2 32
3 23
4 39
3 5
4 1
3 32
2 14
3 9
2 31
3 13
2 47
1 2
2 38
1 53
2 9
1 26
2 2
3 34
4 25
5 4
4 4
5 8
6 23
5 2
4 6
5 28
4 25
3 8
2 8
1 31
0 31
1 69
2 14
3 6
4 2
5 9
4 30
6 1
8 1
11 1
12 26
13 1
14 9
13 14
12 6
11 2
10 12
11 1
13 26
11 1
9 1
6 1
5 27
4 1
5 4
6 4
7 7
9 21
10 6
9 1
7 55
6 2
5 4
4 4
3 7
1 21
0 19
1 100
0 83
1 14
2 1
3 11
4 5
5 41
8 28
7 14
6 1
5 11
4 24
5 22
2 5
3 30
4 24
3 4
4 14
5 1
4 19
5 8
4 30
3 28
2 14
1 8
2 9
3 3
2 22
3 2
4 53
5 5
6 6
5 9
4 25
3 2
2 3
3 5
4 6
5 1
6 11
7 27
6 5
5 45
4 5
3 4
4 2
3 1
2 11
1 24
3 1
4 34
5 16
6 11
5 16
6 22
4 1
3 17
4 17
3 7
4 9
3 18
4 9
3 40
2 24
1 24
2 3
1 97
0 24
1 80
2 20
1 12
2 5
3 9
5 3
7 3
8 23
9 3
10 16
11 6
10 27
11 5
10 5
9 9
7 19
9 10
8 3
7 16
6 33
5 22
3 2
4 1
3 13
1 34
3 52
2 48
0 105
1 15
2 70
3 15
2 3
3 9
4 1
5 2
4 4
5 8
6 15
7 38
8 5
7 18
6 9
5 1
4 6
3 8
2 47
3 6
2 62
1 1
2 1
3 20
4 10
3 64
4 5
3 1
2 20
1 21
2 14
3 39
2 7
3 40
2 10
3 1
4 1
7 1
10 1
11 1
12 2
13 1
15 1
16 5
17 6
18 30
17 12
18 38
17 1
16 1
13 1
10 1
8 1
7 2
6 1
4 1
3 5
2 6
1 42
0 7
1 25
2 43
6 13
